Order,TRACKING,CHSVIA,State
71794450,92419902712015573014725336,MBPM,OH
71794354,1Z1W1R130318548903,UMOC,PA
71794340,9205590295388102782115,UPM,HI
71794556,1Z1W1R130318548994,UMOC,NH
71794562,1Z1W1R130318549019,UMOC,IL
71794596,1Z1W1R130318549028,UMOC,TX
71794644,1Z1W1R130318549144,UMOC,CO
71794752,9205590295388102782122,UPM,HI
71794662,1Z1W1R130318549199,UMOC,CA
71794794,9205590295388102782139,UCPC,HI
71794823,1Z1W1R130318549251,UMOC,MA
71794646,9205590295388102782146,UPM,OH
71794878,1Z1W1R130318549297,UMOC,VA
71794929,1Z1W1R130318549395,UMOC,MD
71795002,1Z1W1R130318549475,UMOC,CA
71794993,1Z1W1R130318549500,UMOC,PA
71794953,1Z1W1R130318549519,UMOC,CA
71795037,9205590295388102782153,UCPC,AK
71795051,1Z1W1R130318549608,UMOC,NY
71795195,1Z1W1R130318549706,UMOC,NY
71793873,1Z1W1R130318549715,UMOC,MD
71794163,1Z1W1R130318549779,UMOC,NJ
71794431,1Z1W1R130318549797,UMOC,MD
71794174,9205590295388102782160,UPM,AK
71794365,9205590295388102782177,UPM,GU
71794724,1Z1W1R130318549859,UMOC,PA
71794757,9205590295388102782184,UPM,AK
71794603,92748902712015573014727201,MPSL,NY
71794996,1Z1W1R130318549948,UMOC,PA
71795005,9205590295388102782191,UPM,TN
71795020,1Z1W1R130318549957,UMOC,MA
71795105,9205590295388102782207,UCPC,AK
300132457,9205590295388102782214,UPM,HI
71795213,9205590295388102782221,UPM,MI
71795271,1Z1W1R130318550089,UMOC,PA
71795388,92419902712015573014727705,MBPM,MD
71795400,1Z1W1R130318550132,UMOC,VA
71795408,1Z1W1R130318550178,UMOC,FL
71795495,92419902712015573014727750,MBPM,CA
71795600,1Z1W1R130318550294,UMOC,TX
71795547,9205590295388102782238,UPM,TX
71795609,1Z1W1R130318550338,UMOC,VA
71795693,92419902712015573014727842,MBPM,MT
71795585,9205590295388102782245,UPM,HI
71795730,1Z1W1R130318550356,UMOC,OH
71795641,92419902712015573014727927,MBPM,PA
71795660,92419902712015573014727941,MBPM,AL
71795770,1Z1W1R130318550383,UMOC,AK
71795888,1Z1W1R130318550436,UMOC,PA
71796062,92419902712015573014728061,MBPM,WA
71796229,1Z1W1R130318550632,UMOC,CA
71796245,1Z1W1R130318550641,UMOC,TX
71796285,1Z1W1R130318550687,UMOC,PA
71796171,9205590295388102782252,UCPC,HI
71796381,1Z1W1R130318550721,UMOC,OH
71796359,92419902712015573014728269,MBPM,CA
71796501,92419902712015573014728276,MBPM,IL
71796436,1Z1W1R130318550785,UMOC,SD
71796430,1Z1W1R130318550794,UMOC,FL
71796348,1Z1W1R130318550829,UMOC,AK
71796517,1Z1W1R130318550838,UMOC,WI
71796517,1Z1W1R130318550847,UMOC,WI
71796423,9205590295388102782269,UPM,PA
71796545,92419902712015573014728344,MBPM,OH
71796756,92419902712015573014728450,MBPM,WA
71796765,1Z1W1R130318550990,UMOC,CA
71796931,1Z1W1R130318551079,UMOC,IN
71796948,92419902712015573014728528,MBPM,NY
71797071,1Z1W1R130318551177,UMOC,WA
71797125,9205590295388102782276,UPM,WI
71797289,1Z1W1R130318551248,UMOC,TX
71797289,1Z1W1R130318551257,UMOC,TX
71797301,1Z1W1R130318551275,UMOC,CA
71797506,1Z1W1R130318551355,UMOC,TX
71797464,1Z1W1R130318551382,UMOC,GA
71797424,9205590295388102782283,UPM,VT
71797610,1Z1W1R130318551391,UMOC,FL
71797530,1Z1W1R130318551408,UMOC,CA
71797687,1Z1W1R130318551471,UMOC,CA
71797696,1Z1W1R130318551542,UMOC,PA
71797784,1Z1W1R130318551604,UMOC,PA
71797813,92419902712015573014728924,MBPM,CA
71797917,92419902712015573014728955,MBPM,MI
71797978,1Z1W1R130318551640,UMOC,CO
300132475,9205590295388102782290,UPM,IN
71798008,9205590295388102782306,UPM,NY
71797957,92419902712015573014729068,MBPM,PA
71797971,1Z1W1R130318551720,UMOC,MI
71798252,9205590295388102782313,UPM,HI
71798253,1Z1W1R130318551828,UMOC,CA
71798296,9205590295388102782320,UPM,AK
71798408,1Z1W1R130318551837,UMOC,GA
71798273,1Z1W1R130318551864,UMOC,CA
71798393,92419902712015573014729327,MBPM,MN
71798416,1Z1W1R130318551917,UMOR,CO
71798433,1Z1W1R130318551980,UMOC,MN
71798512,1Z1W1R130318552023,UMOC,FL
71798540,1Z1W1R130318552103,UMOC,WI
71798646,1Z1W1R130318552112,UMOC,NY
71798678,1Z1W1R130318552121,UMOC,WI
71798690,1Z1W1R130318552149,UMOC,CO
71795828,9205590295388102782337,UPM,KS
71795926,92419902712015573014729839,MBPM,LA
71795929,1Z1W1R130318552210,UMOC,IA
71795928,1Z1W1R130318552247,UMOC,SC
71796038,92419902712015573014729891,MBPM,AZ
71796374,1Z1W1R130318552283,UMOC,CO
71796442,1Z1W1R130318552292,UMOC,VA
71796565,9205590295388102782344,UPM,PR
71796566,1Z1W1R130318552318,UMOR,IL
71796608,1Z1W1R130318552345,UMOC,WI
71796614,92419902712015573014730071,MBPM,KS
71796704,1Z1W1R130318552354,UMOC,MI
71796646,1Z1W1R130318552390,UMOC,MN
71796875,1Z1W1R130318552434,UMOR,IA
71796903,1Z1W1R130318552443,UMOC,VA
71796903,1Z1W1R130318552452,UMOC,VA
71796967,1Z1W1R130318552470,UMOC,PA
71796818,9205590295388102782351,UPM,HI
71797265,9205590295388102782368,UCPC,IA
71797285,1Z1W1R130318552621,UMOC,ID
71797161,9205590295388102782375,UPM,OH
71797317,1Z1W1R130318552649,UMOR,TN
71797520,1Z1W1R130318552676,UMOR,MA
71797412,1Z1W1R130318552685,UMOC,MN
71797475,1Z1W1R130318552694,UMOC,IN
71797438,1Z1W1R130318552729,UMOC,CA
71795285,1Z1W1R130318552747,UMOC,WI
71795309,1Z1W1R130318552765,UMOR,CA
71795393,9205590295388102782382,UPM,WI
71795347,9205590295388102782399,UPM,MO
71795514,1Z1W1R130318552827,UMOC,CA
71795814,1Z1W1R130318552854,UMOC,PA
71795824,1Z1W1R130318552872,UMOR,GA
71796023,92419902712015573014731047,MBPM,IL
71796096,1Z1W1R130318552907,UMOC,MI
71796221,1Z1W1R130318552916,UMOC,OH
71796157,1Z1W1R130318552943,UMOC,NY
71796253,9205590295388102782405,UPM,MD
71796411,1Z1W1R130318553022,UMOC,OH
300132465,9205590295388102782412,UPM,PA
71797045,1Z1W1R130318553077,UMOC,IA
71797365,92419902712015573014731337,MBPM,VA
71797379,92419902712015573014731351,MBPM,NJ
71797466,92419902712015573014731399,MBPM,MN
71797697,92419902712015573014731467,MBPM,CA
71797658,1Z1W1R130318553175,UMOC,HI
71797674,1Z1W1R130318553237,UMOC,OH
71797846,1Z1W1R130318553255,UMOC,CA
71798052,1Z1W1R130318553273,UMOC,CA
71798256,1Z1W1R130318553335,UMOC,OH
71798444,1Z1W1R130318553380,UMOR,AZ
71798353,1Z1W1R130318553399,UMOC,NY
71798490,1Z1W1R130318553406,UMOC,WY
71798473,1Z1W1R130318553424,UMOC,OH
71798569,1Z1W1R130318553488,UMOC,WA
71798630,1Z1W1R130318553497,UMOC,MS
71798703,1Z1W1R130318553513,UMOC,CA
71798803,9205590295388102782429,UPM,AK
71798749,9205590295388102782436,UCPC,IN
71798726,1Z1W1R130318553540,UMOC,ME
71798756,1Z1W1R130318553577,UMOC,RI
71798807,92419902712015573014732273,MBPM,UT
71798815,1Z1W1R130318553611,UMOC,NV
71795381,92419902712015573014732402,MBPM,CA
71795311,1Z1W1R130318611727,UMOC,PA
71795486,1Z1W1R130318553719,UMOC,WA
71795567,1Z1W1R130318553755,UMOC,KY
71795621,1Z1W1R130318553791,UMOR,AR
71795614,1Z1W1R130318553817,UMOC,AZ
71795753,1Z1W1R130318553835,UMOR,NY
71795656,1Z1W1R130318553844,UMOR,MI
71795761,92419902712015573014733003,MBPM,MI
71795918,1Z1W1R130318553899,UMOC,MS
71796224,1Z1W1R130318553988,UMOR,NY
71796267,9205590295388102782443,UCPC,AK
71796291,1Z1W1R130318554003,UMOC,KY
71796401,1Z1W1R130318554049,UMOR,IN
71796336,1Z1W1R130318554058,UMOC,IN
71796489,92419902712015573014733805,MBPM,OH
71796437,1Z1W1R130318554076,UMOC,CA
71796604,92419902712015573014734079,MBPM,AZ
71796768,92419902712015573014734123,MBPM,MN
300132463,9205590295388102782450,UPM,OR
71796952,1Z1W1R130318554156,UMOC,NJ
71796945,1Z1W1R130318554165,UMOC,IL
71797049,1Z1W1R130318554236,UMOC,CA
71797072,92419902712015573014734499,MBPM,MA
71797198,1Z1W1R130318554316,UMOR,VT
71797212,92419902712015573014734666,MBPM,VA
71797121,1Z1W1R130318554361,UMOC,OH
71797297,1Z1W1R130318554398,UMOR,CT
71797380,9205590295388102782467,UCPC,WI
71797633,9205590295388102782474,UPM,MI
71797765,1Z1W1R130318554549,UMOC,IL
71797888,1Z1W1R130318554638,UMOC,OH
71797907,1Z1W1R130318554665,UMOR,NJ
71797973,1Z1W1R130318554727,UMOC,NY
71798030,1Z1W1R130318554736,UMOC,SC
71798156,1Z1W1R130318554816,UMOC,NJ
71798435,1Z1W1R130318554825,UMOC,MO
71798446,1Z1W1R130318554843,UMOC,UT
71798349,1Z1W1R130318554870,UMOC,MT
71798351,1Z1W1R130318554889,UMOC,FL
71797624,1Z1W1R130318554898,UMOR,OR
71797822,92419902712015573014735908,MBPM,IA
300132474,1Z1W1R130318554932,UMOC,FL
71797949,1Z1W1R130318554941,UMOC,PA
300132477,9205590295388102782481,UPM,NH
71798257,92419902712015573014736080,MBPM,MI
71798165,1Z1W1R130318554987,UMOC,MT
71798356,92419902712015573014736165,MBPM,PA
71798806,92419902712015573014736400,MBPM,WI
71798771,92419902712015573014736417,MBPM,WA
71798816,1Z1W1R130318555066,UMOC,CA
71798738,9205590295388102782498,UPM,TX
71798900,92419902712015573014736509,MBPM,CO
71798901,1Z1W1R130318555137,UMOC,CA
71798910,1Z1W1R130318555164,UMOC,MN
71798845,1Z1W1R130318555173,UMOC,CA
71798838,1Z1W1R130318555208,UMOC,CO
300132484,9205590295388102782504,UPM,NE
71798860,1Z1W1R130318555235,UMOC,PA
71798949,9205590295388102782511,UPM,TX
71798976,1Z1W1R130318555271,UMOC,AZ
71799003,1Z1W1R130318555324,UMOR,MA
71799007,1Z1W1R130318555333,UMOC,LA
71799006,1Z1W1R130318555342,UMOR,AK
71799039,92419902712015573014736813,MBPM,FL
71799029,1Z1W1R130318555360,UMOC,MN
71799038,1Z1W1R130318555379,UMOC,NY
71799123,1Z1W1R130318555397,UMOC,MT
71799053,1Z1W1R130318555422,UMOC,TX
71799136,1Z1W1R130318555431,UMOC,WI
71799195,1Z1W1R130318555495,UMOC,MI
71799343,9205590295388102782528,UPM,MT
71799343,9205590295388102782535,UPM,MT
71799334,9205590295388102782542,UPM,OR
71799218,1Z1W1R130318555520,UMOC,IA
71799207,1Z1W1R130318555539,UMOC,IL
71799316,1Z1W1R130318555548,UMOC,CA
71799213,1Z1W1R130318555600,UMOC,PA
71799308,9205590295388102782559,UPM,WY
71799389,1Z1W1R130318555619,UMOC,LA
71799364,1Z1W1R130318555628,UMOR,MN
71799394,1Z1W1R130318555673,UMOC,CA
71799415,1Z1W1R130318555682,UMOC,CA
71798744,1Z1W1R130318555708,UMOC,IL
71799446,92419902712015573014737438,MBPM,WI
71799416,9205590295388102782566,UCPC,HI
71799264,1Z1W1R130318555726,UMOC,CA
71799508,1Z1W1R130318555762,UMOC,MI
71799575,92419902712015573014737605,MBPM,MI
71799646,92419902712015573014737810,MBPM,NJ
71799026,1Z1W1R130318555922,UMOC,CA
71799530,9205590295388102782573,UPM,GU
71799591,9205590295388102782580,UPM,HI
71799363,92419902712015573014738251,MBPM,OH
71799259,9205590295388102782597,UCPC,NM
71799564,9205590295388102782603,UPM,WA
71799777,1Z1W1R130318556038,UMOC,NY
71799786,9205590295388102782610,UCPC,MO
71799796,1Z1W1R130318556074,UMOC,OH
71799802,9205590295388102782627,UPM,UT
71799809,1Z1W1R130318556127,UMOC,MD
71799736,1Z1W1R130318556181,UMOR,AR
71799863,1Z1W1R130318556190,UMOR,UT
71799734,1Z1W1R130318556216,UMOC,AK
71799888,1Z1W1R130318556243,UMOC,WI
71799897,1Z1W1R130318556270,UMOR,CA
71799760,1Z1W1R130318556289,UMOC,NJ
71799911,1Z1W1R130318556314,UMOC,OH
71799911,1Z1W1R130318556323,UMOC,OH
71799975,9205590295388102782634,UCPC,HI
71799936,1Z1W1R130318556332,UMOC,CA
71799939,1Z1W1R130318556341,UMOC,CA
71799931,92419902712015573014738749,MBPM,IL
71799950,92419902712015573014738770,MBPM,IA
71800003,1Z1W1R130318556378,UMOC,CO
71800120,1Z1W1R130318556412,UMOR,FL
71800132,1Z1W1R130318556430,UMOC,WA
71800059,9205590295388102782641,UCPC,HI
71800137,9205590295388102782658,UCPC,HI
71798940,1Z1W1R130318556449,UMOC,TN
71799988,9205590295388102782665,UPM,MI
71799952,1Z1W1R130318556510,UMOR,CA
71800037,9205590295388102782672,UPM,MO
71800104,9205590295388102782689,UPM,HI
71800151,9205590295388102782696,UPM,GU
71800156,1Z1W1R130318556627,UMOC,IL
71800068,1Z1W1R130318556636,UMOC,CO
71800153,1Z1W1R130318556645,UMOC,CA
71800164,9205590295388102782702,UCPC,HI
71800176,1Z1W1R130318556663,UMOC,CA
71800162,1Z1W1R130318556672,UMOC,CA
71800181,1Z1W1R130318556681,UMOC,NH
71800196,1Z1W1R130318556707,UMOC,NV
71800302,1Z1W1R130318556716,UMOC,CA
71800217,1Z1W1R130318556734,UMOR,WI
71800210,1Z1W1R130318556761,UMOC,WA
71800227,1Z1W1R130318556770,UMOC,SC
71800233,1Z1W1R130318556789,UMOC,CA
71800326,1Z1W1R130318556814,UMOC,CA
71800234,1Z1W1R130318556832,UMOR,CA
71800250,9205590295388102782719,UPM,MP
71785962,1Z1W1R130318556912,UMOC,WA
71800393,9205590295388102782726,UCPC,HI
71800389,1Z1W1R130318556958,UMOR,UT
71800413,1Z1W1R130318556985,UMOC,CA
71800489,1Z1W1R130318556994,UMOC,CO
71800437,1Z1W1R130318557028,UMOR,CA
71800460,9205590295388102782733,UPM,HI
71800532,92419902712015573014739722,MBPM,CA
71800534,9205590295388102782740,UPM,HI
71800578,92419902712015573014739739,MBPM,ID
300132509,9205590295388102782757,UPM,PR
71800584,1Z1W1R130318557073,UMOC,CO
71799998,1Z1W1R130318557126,UMOC,MS
71800276,9205590295388102782764,UCPC,HI
71782303,1Z1W1R130318557162,UMOC,AZ
71800260,1Z1W1R130318557224,UMOC,CA
71800266,1Z1W1R130318557233,UMOR,UT
71800511,1Z1W1R130318557288,UMOR,AZ
71800440,92419902712015573014740254,MBPM,WA
71800473,9205590295388102782771,UPM,TN
71800590,1Z1W1R130318557322,UMOC,TX
71800588,1Z1W1R130318557331,UMOC,HI
71800607,1Z1W1R130318557368,UMOC,HI
300132514,9205590295388102782788,UPM,TX
71800629,1Z1W1R130318557395,UMOC,CA
71800567,1Z1W1R130318557402,UMOC,WI
71800678,9205590295388102782795,UCPC,HI
71800727,9205590295388102782801,UPM,PA
71800804,1Z1W1R130318557457,UMOC,MI
71800731,92419902712015573014740612,MBPM,ME
71800828,9205590295388102782818,UPM,NC
71800832,92419902712015573014740711,MBPM,NY
71800745,1Z1W1R130318557500,UMOC,MD
71800889,1Z1W1R130318557591,UMOC,OH
71800897,1Z1W1R130318557617,UMOC,GA
71800900,1Z1W1R130318557626,UMOC,IN
71800771,9205590295388102782825,UCPC,Gu
71800977,1Z1W1R130318557653,UMOC,PA
71800917,92419902712015573014740957,MBPM,MI
71800984,1Z1W1R130318557699,UMOC,OH
300132528,9205590295388102782832,UPM,MI
71801002,9205590295388102782849,UPM,HI
71800945,1Z1W1R130318557715,UMOC,PA
71800452,9205590295388102782856,UPM,HI
71800543,1Z1W1R130318557779,UMOC,CA
71800556,1Z1W1R130318557788,UMOC,IN
71800675,9205590295388102782863,UPM,IL
71800689,92419902712015573014741206,MBPM,NH
71800660,1Z1W1R130318557840,UMOC,MA
71800704,9205590295388102782870,UPM,MO
71800735,1Z1W1R130318557877,UMOC,IN
71800905,1Z1W1R130318557895,UMOC,VA
71801008,1Z1W1R130318557902,UMOR,ME
71801081,9205590295388102782887,UPM,MI
71801075,1Z1W1R130318557911,UMOC,PA
71801021,1Z1W1R130318557948,UMOC,MI
71801024,1Z1W1R130318557957,UMOC,CO
300132529,9205590295388102782894,UPM,KS
71801042,1Z1W1R130318558018,UMOC,IL
71801040,1Z1W1R130318558027,UMOC,PA
71801047,1Z1W1R130318558054,UMOC,IN
71801063,1Z1W1R130318558116,UMOC,MA
71801068,1Z1W1R130318558134,UMOC,MA
71801074,1Z1W1R130318558143,UMOC,MI
71801154,92419902712015573014741671,MBPM,CA
71801170,1Z1W1R130318558161,UMOC,IA
71801198,1Z1W1R130318558223,UMOC,PA
71801297,1Z1W1R130318558232,UMOC,MI
71801206,1Z1W1R130318558278,UMOC,VA
71800798,9205590295388102782900,UPM,GU
71800884,92748902712015573014742365,MPSL,CT
71801133,1Z1W1R130318558492,UMOC,IN
71801141,92419902712015573014742524,MBPM,NJ
300132536,9205590295388102782917,UPM,PA
300132567,9205590295388102782948,UPM,MO
71807128,9205590295388102782955,UPM,NY
300132735,1Z1W1R130318559366,UMOR,CA
300132552,1Z1W1R130318559384,UMOC,NJ
300132571,9205590295388102783006,UPM,AP
300132537,9205590295388102783013,UPM,MI
300132726,9205590295388102783020,UCPC,MI
300132566,1Z1W1R130318559688,UMOC,PA
300132618,1Z1W1R130318559697,UMOC,UT
300132585,9205590295388102783037,UCPC,MI
300132720,9205590295388102783044,UCPC,NY
71804552,1Z3584030280175218,UR02,ID
300132692,9205590295388102783051,UPM,GA
300132703,1Z1W1R130318559964,UMOC,OH
71792886,1Z1W1R130318559991,UMOC,CA
300132617,9205590295388102783068,UPM,WV
300132542,9205590295388102783075,UPM,NH
300132564,9205590295388102783082,UPM,VI
300132596,9205590295388102783099,UPM,MN
300132734,1Z1W1R130318560078,UMOC,NY
300132546,1Z1W1R130318560238,UMOC,NE
300132565,1Z1W1R130318560256,UMOC,AL
71793263,1Z1W1R130318560274,UMOC,TN
300132521,9205590295388102783105,UPM,NY
300132745,9205590295388102783112,UPM,IA
300132655,1Z1W1R130318560292,UMOC,PA
300132743,9205590295388102783129,UPM,MT
300132697,9205590295388102783136,UPM,OK
71783606,1Z1W1R130318611754,UMOC,IL
300132727,1Z1W1R130318560345,UMOC,NE
300132667,1Z1W1R130318560363,UMOC,IL
300132677,1Z1W1R130318560372,UMOC,WV
300132716,1Z1W1R130318560407,UMOC,MA
300132711,1Z1W1R130318560425,UMOC,IL
300132700,1Z1W1R130318560505,UMOC,CA
71805004,1Z1W1R130318560532,UMOC,MI
300132674,1Z1W1R130318560541,UMOC,IL
300132676,1Z1W1R130318560550,UMOC,OH
300132579,1Z1W1R130318560587,UMOC,NJ
300132580,1Z1W1R130318560809,UMOR,NE
300132627,1Z1W1R130318560827,UMOC,LA
300132554,9205590295388102783143,UPM,CT
71755822,92748902712015573014743089,MPSL,TX
300132619,1Z1W1R130318560925,UMOR,AZ
300132643,1Z1W1R130318560934,UMOC,MI
300132695,1Z1W1R130318560989,UMOC,ID
300132636,1Z1W1R130318561004,UMOC,NY
300132578,1Z1W1R130318561022,UMOC,MI
300132641,1Z1W1R130318561040,UMOC,PA
ACR44222,1Z1W1R130318561086,UMOC,NY
300132574,9205590295388102783150,UPM,HI
300132539,1Z1W1R130318561095,UMOC,CA
71801361,1Z1W1R130318561139,UMOC,TN
71804482,92419902712015573014743255,MBPM,MN
71807442,1Z1W1R130318561157,UMOC,NY
71807448,1Z1W1R130318561166,UMOC,OR
71807447,1Z1W1R130318561175,UMOC,CA
71805082,1Z1W1R130318561228,UMOC,NE
71805141,1Z1W1R130318561246,UMOC,PA
71807752,1Z1W1R130318561273,UMOC,UT
71807829,1Z1W1R130318561326,UMOC,NJ
71804322,1Z1W1R130318561344,UMOC,PA
71804639,1Z1W1R130318561371,UMOR,MD
71802690,92419902712015573014743422,MBPM,MT
71802782,1Z1W1R130318561406,UMOC,NE
71807565,9205590295388102783167,UPM,AK
71807602,1Z1W1R130318561415,UMOC,MA
71802174,1Z1W1R130318561460,UMOC,PA
71802206,1Z1W1R130318561479,UMOC,LA
71806126,1Z1W1R130318561504,UMOC,MI
71809146,1Z1W1R130318561522,UMOR,CA
71804479,1Z1W1R130318561568,UMOC,IN
71809305,1Z1W1R130318561577,UMOC,CA
71809259,1Z1W1R130318561586,UMOC,NC
71804516,1Z1W1R130318561620,UMOC,PA
71804519,1Z1W1R130318561639,UMOC,NE
71809616,1Z1W1R130318561666,UMOC,PA
71805389,1Z1W1R130318561675,UMOC,MN
71805303,92419902712015573014743668,MBPM,MN
71806432,1Z1W1R130318561728,UMOC,WI
71805728,1Z1W1R130318561746,UMOR,TN
71805728,1Z1W1R130318561755,UMOR,TN
71806697,1Z1W1R130318561764,UMOC,WA
71805195,1Z1W1R130318561826,UMOC,NY
71805224,92419902712015573014743743,MBPM,OR
71805250,1Z1W1R130318561871,UMOR,WI
71809967,1Z1W1R130318561906,UMOC,NJ
71810017,9205590295388102783174,UPM,AK
71810140,9205590295388102783181,UPM,OH
71810109,1Z1W1R130318561924,UMOC,SD
71802195,1Z1W1R130318561951,UMOC,MI
